                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                0.81205,                0.70864,                0.92837,                0.77657,                0.79383,                0.83218,                0.66135,                 1.0833,                 1.3262,                 1.3006,              0.0006603,              0.0006603,              0.0006603
                     64,                0.83067,                0.70076,                0.93092,                0.81773,                0.76865,                0.83842,                0.66979,                0.94789,                 1.2115,                   1.15,              0.0006438,              0.0006438,              0.0006438
                     65,                 0.8392,                0.71533,                0.92541,                 0.7945,                0.77989,                 0.8388,                0.67587,                0.97832,                 1.3182,                 1.1682,             0.00062729,             0.00062729,             0.00062729
                     66,                0.82877,                0.72139,                0.92839,                0.80215,                0.78382,                0.84406,                0.67457,                0.94908,                  1.142,                  1.129,             0.00061079,             0.00061079,             0.00061079
                     67,                0.84009,                0.71811,                0.92884,                0.82483,                0.76768,                0.84589,                0.67391,                 1.0029,                 1.4892,                 1.1549,             0.00059429,             0.00059429,             0.00059429
                     68,                0.81179,                0.68575,                0.91651,                0.83145,                 0.7542,                0.83467,                0.67524,                 1.0147,                 1.5264,                 1.1681,             0.00057778,             0.00057778,             0.00057778
                     69,                0.82814,                0.69422,                0.92828,                0.82783,                0.75737,                0.83201,                0.66969,                 0.9434,                 1.3196,                 1.1511,             0.00056128,             0.00056128,             0.00056128
                     70,                0.83147,                0.68999,                 0.9289,                0.82279,                0.76423,                0.84482,                0.67096,                 1.0569,                 1.3196,                 1.2697,             0.00054478,             0.00054478,             0.00054478
                     71,                0.81573,                0.66713,                0.91759,                 0.8118,                0.77731,                0.84589,                0.67737,                0.90023,                 1.3309,                 1.0813,             0.00052827,             0.00052827,             0.00052827
                     72,                0.82212,                 0.6949,                0.92324,                0.81954,                 0.7923,                0.85326,                0.68316,                0.94784,                 1.4592,                 1.1567,             0.00051177,             0.00051177,             0.00051177
                     73,                0.79899,                0.66456,                0.91904,                0.82681,                0.77586,                 0.8448,                0.68029,                0.97406,                  1.217,                 1.1761,             0.00049527,             0.00049527,             0.00049527
                     74,                0.81963,                0.67077,                0.91787,                0.82928,                0.75889,                0.84201,                0.67726,                0.91237,                 1.4461,                 1.1357,             0.00047876,             0.00047876,             0.00047876
                     75,                0.79659,                0.66267,                0.90926,                0.81282,                0.77695,                0.84498,                0.68183,                0.90464,                 1.3946,                 1.1412,             0.00046226,             0.00046226,             0.00046226
