                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 0.8739,                0.71636,                0.95194,                0.81149,                0.76972,                0.83966,                0.65833,                 1.0764,                 1.1213,                 1.1904,               0.007756,               0.007756,               0.007756
                     37,                0.88431,                0.72073,                0.95615,                0.82172,                0.76454,                0.83731,                0.65932,                   1.02,                 1.4555,                 1.1357,                0.00769,                0.00769,                0.00769
                     38,                0.86141,                0.71453,                0.95051,                0.83343,                0.75856,                0.84303,                0.66471,                 1.0122,                 1.3984,                 1.1569,               0.007624,               0.007624,               0.007624
                     39,                0.86008,                0.69435,                 0.9446,                0.80179,                0.77554,                 0.8355,                0.64984,                 1.1105,                 1.3135,                 1.2138,               0.007558,               0.007558,               0.007558
                     40,                0.85117,                0.67401,                0.93949,                0.81054,                0.79223,                0.84726,                0.67577,                0.86926,                 1.1709,                 1.0582,               0.007492,               0.007492,               0.007492
                     41,                0.84895,                0.67701,                0.94172,                0.80893,                0.79468,                0.85078,                0.68109,                 1.0282,                 1.3894,                 1.1725,               0.007426,               0.007426,               0.007426
                     42,                0.83826,                0.66057,                0.93274,                0.81502,                 0.7665,                0.83456,                0.66536,                0.91104,                  1.218,                 1.1115,                0.00736,                0.00736,                0.00736
                     43,                0.85057,                0.67701,                0.93433,                 0.8023,                0.77191,                0.83405,                0.65857,                0.95481,                 1.0283,                 1.1397,               0.007294,               0.007294,               0.007294
                     44,                0.84651,                0.72977,                 0.9422,                0.80463,                0.77584,                0.82892,                0.65458,                0.98769,                 1.2139,                 1.1173,               0.007228,               0.007228,               0.007228
                     45,                0.84007,                0.66163,                0.94315,                0.83454,                0.77505,                0.83248,                0.65551,                 1.0442,                 1.3031,                  1.152,               0.007162,               0.007162,               0.007162
                     46,                0.82021,                0.63593,                0.92421,                0.81126,                0.77018,                 0.8319,                0.66009,                0.90505,                 1.1995,                 1.0666,               0.007096,               0.007096,               0.007096
                     47,                0.85484,                0.71406,                0.93583,                0.82749,                0.74829,                0.83135,                0.66048,                0.87358,                 1.4979,                  1.066,                0.00703,                0.00703,                0.00703
                     48,                0.81505,                0.64505,                0.92565,                0.83283,                0.75889,                0.83644,                0.65687,                 1.0656,                 1.5581,                 1.1625,               0.006964,               0.006964,               0.006964
                     49,                0.80833,                0.63925,                0.93119,                0.82573,                0.77579,                0.83833,                0.66433,                0.95966,                 1.2229,                 1.1131,               0.006898,               0.006898,               0.006898
                     50,                0.81302,                0.62146,                0.93029,                0.81828,                0.75893,                 0.8394,                0.67426,                0.96735,                 1.3688,                 1.1166,               0.006832,               0.006832,               0.006832
                     51,                0.81898,                 0.6288,                0.91942,                0.82467,                0.75995,                0.82567,                0.66002,                 0.9215,                 1.0888,                 1.0863,               0.006766,               0.006766,               0.006766
                     52,                0.80363,                0.60246,                  0.925,                0.83137,                0.78671,                0.84285,                0.67458,                 0.9366,                 1.2687,                 1.1165,                 0.0067,                 0.0067,                 0.0067
                     53,                0.79684,                0.61285,                0.92043,                0.81732,                0.77852,                0.83916,                0.66438,                0.99902,                 1.5229,                 1.1599,               0.006634,               0.006634,               0.006634
                     54,                0.79445,                0.60416,                0.92964,                0.81672,                 0.7733,                0.84043,                0.66986,                0.89965,                 1.4513,                 1.0719,               0.006568,               0.006568,               0.006568
                     55,                0.79574,                0.59743,                0.91515,                0.84365,                0.75507,                0.83635,                0.66955,                 0.8431,                 1.4237,                 1.0485,               0.006502,               0.006502,               0.006502
                     56,                0.78686,                0.58574,                0.91071,                0.81181,                0.76645,                0.82981,                0.66365,                 0.9142,                  1.373,                 1.0815,               0.006436,               0.006436,               0.006436
                     57,                0.78583,                0.62203,                0.92061,                0.82757,                0.76937,                0.83607,                0.66171,                  0.912,                 1.3562,                 1.0801,                0.00637,                0.00637,                0.00637
                     58,                0.77492,                0.58687,                0.92038,                0.81955,                0.76741,                0.83713,                0.66842,                0.93159,                 1.3376,                 1.1098,               0.006304,               0.006304,               0.006304
                     59,                0.77738,                0.59312,                0.91757,                0.82262,                0.77303,                0.83193,                  0.666,                0.87669,                 1.2044,                 1.0854,               0.006238,               0.006238,               0.006238
                     60,                0.78624,                0.59116,                0.92118,                0.82629,                0.76114,                0.82552,                0.66167,                0.93833,                 1.4406,                 1.1353,               0.006172,               0.006172,               0.006172
                     61,                0.77644,                0.59055,                0.91409,                0.83617,                0.76015,                0.83444,                0.66184,                0.97433,                 1.6621,                 1.1297,               0.006106,               0.006106,               0.006106
                     62,                0.77101,                0.57926,                0.90814,                0.80517,                0.78392,                0.84199,                0.67045,                 1.0789,                 1.5868,                 1.3012,                0.00604,                0.00604,                0.00604
                     63,                0.75549,                0.57401,                0.90928,                0.80993,                0.77639,                0.83542,                0.66611,                 1.1153,                 1.4621,                 1.2532,               0.005974,               0.005974,               0.005974
                     64,                0.76042,                0.56746,                0.90648,                 0.8104,                0.78535,                 0.8408,                0.66858,                 0.9623,                 1.4056,                 1.1394,               0.005908,               0.005908,               0.005908
                     65,                0.76265,                0.57681,                0.90491,                0.80198,                0.77669,                 0.8314,                0.66878,                0.88804,                 1.3905,                  1.059,               0.005842,               0.005842,               0.005842
                     66,                0.76536,                0.61919,                0.91733,                0.79865,                0.78868,                0.83612,                0.67104,                0.87492,                 1.4349,                 1.0622,               0.005776,               0.005776,               0.005776
                     67,                0.76304,                 0.5646,                0.90654,                0.80438,                0.79465,                0.84459,                0.68256,                0.95167,                 1.3844,                 1.1094,                0.00571,                0.00571,                0.00571
                     68,                0.73612,                0.54584,                 0.8947,                0.79053,                0.80335,                0.84335,                 0.6787,                0.98011,                 1.4186,                 1.1096,               0.005644,               0.005644,               0.005644
                     69,                0.75241,                0.55893,                0.90571,                0.83086,                0.77317,                0.83646,                0.67272,                 1.0486,                 1.2158,                 1.1469,               0.005578,               0.005578,               0.005578
                     70,                0.75059,                 0.5546,                 0.9069,                0.81871,                0.77236,                0.83297,                0.67074,                0.97305,                  1.341,                 1.1047,               0.005512,               0.005512,               0.005512
                     71,                0.74406,                0.53882,                0.90083,                0.85808,                0.75503,                0.84224,                0.67762,                0.98378,                 1.3189,                 1.1352,               0.005446,               0.005446,               0.005446
                     72,                0.74735,                0.54293,                0.90446,                 0.8155,                 0.7967,                0.84396,                0.68415,                0.89143,                 1.4088,                 1.0927,                0.00538,                0.00538,                0.00538
                     73,                0.72701,                0.53043,                0.89848,                0.83407,                0.79061,                0.85401,                 0.6842,                0.95202,                 1.1362,                  1.115,               0.005314,               0.005314,               0.005314
                     74,                0.74819,                0.53882,                0.90388,                0.80971,                0.80167,                0.84736,                0.67881,                0.93551,                0.99479,                 1.1029,               0.005248,               0.005248,               0.005248
                     75,                0.71812,                0.53282,                0.88886,                0.83585,                0.78327,                0.85279,                0.68186,                0.90056,                 1.1933,                 1.0698,               0.005182,               0.005182,               0.005182
                     76,                 0.7284,                0.52398,                0.89754,                0.79412,                0.81113,                0.83935,                0.67642,                 0.9578,                 1.4819,                 1.1111,               0.005116,               0.005116,               0.005116
                     77,                 0.7244,                0.51881,                0.89331,                0.82222,                0.79482,                0.84241,                0.68475,                0.93424,                 1.5741,                 1.1378,                0.00505,                0.00505,                0.00505
                     78,                0.70161,                0.59078,                0.87425,                0.83134,                0.77971,                0.83687,                0.67274,                0.94733,                 1.5031,                 1.1352,               0.004984,               0.004984,               0.004984
                     79,                0.72238,                0.52594,                0.89601,                0.83315,                  0.777,                0.83488,                0.67712,                0.92807,                 1.2976,                 1.1176,               0.004918,               0.004918,               0.004918
                     80,                0.73264,                0.51361,                0.90152,                0.81555,                0.80141,                 0.8448,                 0.6787,                0.91121,                    1.1,                 1.1081,               0.004852,               0.004852,               0.004852
                     81,                0.70524,                0.50019,                0.89649,                0.80348,                0.78953,                0.83935,                0.67942,                0.95865,                 1.1151,                 1.1488,               0.004786,               0.004786,               0.004786
                     82,                0.71901,                 0.4965,                0.89849,                0.79912,                0.78961,                0.83951,                0.67623,                0.94905,                 1.6673,                 1.1416,                0.00472,                0.00472,                0.00472
                     83,                0.72267,                  0.532,                0.89621,                0.82515,                0.77849,                0.84304,                0.67516,                0.94071,                 1.4735,                 1.1164,               0.004654,               0.004654,               0.004654
                     84,                0.70762,                0.50582,                0.89164,                0.81389,                0.76737,                0.83745,                 0.6739,                0.92732,                 1.3182,                 1.0928,               0.004588,               0.004588,               0.004588
                     85,                0.71194,                0.49817,                 0.8861,                0.83511,                0.75918,                0.84009,                0.68293,                0.89875,                 1.2712,                 1.0637,               0.004522,               0.004522,               0.004522
                     86,                0.69708,                0.49754,                 0.8864,                0.82853,                0.77044,                0.84474,                0.68348,                0.86596,                 1.2216,                 1.0535,               0.004456,               0.004456,               0.004456
                     87,                0.69431,                0.49581,                0.88296,                0.81233,                0.78554,                0.83638,                0.67469,                0.84213,                 1.3689,                 1.0459,                0.00439,                0.00439,                0.00439
                     88,                0.70615,                 0.4896,                0.88636,                0.82019,                0.79091,                0.84633,                0.68804,                0.90897,                 1.4118,                 1.0745,               0.004324,               0.004324,               0.004324
                     89,                 0.6887,                0.48268,                0.88535,                0.82063,                0.77816,                0.84559,                0.68261,                0.95444,                    1.5,                 1.1115,               0.004258,               0.004258,               0.004258
                     90,                0.68906,                0.49136,                0.88058,                0.81529,                0.78282,                0.84648,                0.68264,                0.95101,                 1.6481,                 1.1431,               0.004192,               0.004192,               0.004192
                     91,                0.70139,                0.48518,                0.89065,                0.79895,                0.79762,                0.84118,                0.68402,                0.91817,                 1.3581,                 1.1044,               0.004126,               0.004126,               0.004126
                     92,                0.67389,                0.47623,                0.88083,                0.82628,                 0.7707,                0.83226,                0.67162,                0.97533,                  1.374,                 1.1361,                0.00406,                0.00406,                0.00406
                     93,                 0.6892,                 0.5023,                 0.8816,                0.82825,                0.77025,                0.84551,                0.68445,                0.99248,                 1.3113,                 1.1523,               0.003994,               0.003994,               0.003994
                     94,                0.67841,                0.46312,                0.87888,                0.84169,                0.76751,                0.84433,                0.68133,                0.88816,                 1.4072,                 1.0842,               0.003928,               0.003928,               0.003928
                     95,                0.67662,                0.46107,                0.87927,                0.81806,                0.79389,                0.84683,                 0.6857,                0.91643,                 1.3167,                 1.1109,               0.003862,               0.003862,               0.003862
                     96,                0.66986,                0.46195,                0.87698,                0.83026,                0.77848,                 0.8436,                0.68796,                0.94114,                 1.4287,                 1.1368,               0.003796,               0.003796,               0.003796
                     97,                0.66607,                0.48403,                0.87957,                0.82544,                0.77522,                0.83933,                0.67956,                 1.0134,                 1.4787,                  1.169,                0.00373,                0.00373,                0.00373
                     98,                0.65476,                0.44762,                0.87674,                0.82108,                0.77552,                0.83651,                0.67691,                 1.0285,                 1.4416,                 1.1952,               0.003664,               0.003664,               0.003664
                     99,                0.65579,                0.45928,                0.87658,                0.82471,                0.78484,                0.84195,                 0.6784,                 1.0724,                 1.2189,                 1.2034,               0.003598,               0.003598,               0.003598
                    100,                0.65891,                0.44513,                0.87544,                0.82183,                0.79161,                0.84464,                0.68511,                 1.0738,                 1.1711,                 1.2225,               0.003532,               0.003532,               0.003532
                    101,                0.65874,                0.46646,                0.87901,                0.85631,                 0.7691,                0.84709,                0.68813,                0.99667,                 1.0604,                 1.1491,               0.003466,               0.003466,               0.003466
                    102,                0.65559,                0.44271,                 0.8759,                0.85409,                 0.7643,                0.84617,                0.68922,                0.96373,                 1.1155,                  1.124,                 0.0034,                 0.0034,                 0.0034
                    103,                0.66628,                0.45237,                0.87882,                0.86928,                  0.756,                0.84937,                0.69298,                0.96313,                 1.2613,                 1.1355,               0.003334,               0.003334,               0.003334
                    104,                0.63507,                0.53489,                0.85203,                0.84477,                0.77701,                0.84812,                 0.6904,                0.95298,                 1.1276,                 1.1392,               0.003268,               0.003268,               0.003268
                    105,                0.64564,                 0.4405,                0.87348,                0.85485,                0.76533,                0.84993,                0.69385,                 0.9562,                 1.3332,                 1.1218,               0.003202,               0.003202,               0.003202
                    106,                0.64353,                0.44299,                0.86868,                 0.8238,                0.79332,                0.85082,                0.69063,                0.93965,                  1.548,                 1.1091,               0.003136,               0.003136,               0.003136
                    107,                0.63538,                0.44779,                0.87026,                0.82111,                0.79787,                0.85232,                0.69424,                0.96179,                 1.3959,                 1.1485,                0.00307,                0.00307,                0.00307
