                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 0.7625,                0.54108,                0.92277,                0.89783,                0.85774,                 0.9361,                0.76007,                0.72893,                0.51746,                0.96731,              0.0006536,              0.0006536,              0.0006536
                     37,                0.76479,                0.55038,                0.92386,                0.88206,                0.88152,                0.93527,                0.76538,                0.73286,                0.52552,                0.97225,               0.000614,               0.000614,               0.000614
                     38,                0.78278,                0.55595,                0.92732,                0.87595,                0.89871,                0.94131,                0.77105,                0.71375,                0.53888,                0.97149,              0.0005744,              0.0005744,              0.0005744
                     39,                0.75242,                0.55278,                0.94316,                0.90058,                0.87477,                0.93978,                0.76477,                0.75099,                0.51512,                0.98231,              0.0005348,              0.0005348,              0.0005348
                     40,                0.73318,                0.51992,                0.91218,                 0.8557,                0.89687,                0.93597,                0.76459,                0.71242,                0.51195,                0.95916,              0.0004952,              0.0004952,              0.0004952
                     41,                0.72457,                 0.5156,                   0.93,                0.90541,                0.87109,                0.93753,                0.77246,                0.70425,                0.51683,                0.95774,              0.0004556,              0.0004556,              0.0004556
                     42,                0.70065,                0.49418,                0.93483,                 0.9051,                0.86066,                0.94098,                0.77558,                0.71804,                0.50862,                0.96304,               0.000416,               0.000416,               0.000416
                     43,                0.71075,                 0.5111,                 0.9242,                0.89757,                0.88754,                 0.9451,                0.77615,                0.72599,                0.49765,                0.96931,              0.0003764,              0.0003764,              0.0003764
                     44,                0.71191,                0.48112,                0.91951,                0.90707,                0.88214,                0.95093,                0.78446,                0.71444,                0.48224,                 0.9604,              0.0003368,              0.0003368,              0.0003368
                     45,                0.68259,                0.45999,                 0.9077,                0.87539,                0.89267,                0.95016,                0.78144,                0.71028,                 0.4748,                0.95826,              0.0002972,              0.0002972,              0.0002972
                     46,                0.67926,                0.45133,                0.90708,                  0.913,                0.86969,                0.94641,                0.78591,                0.69966,                0.48922,                0.95699,              0.0002576,              0.0002576,              0.0002576
                     47,                0.67888,                0.44726,                0.91689,                 0.8999,                 0.8895,                0.94613,                0.78564,                0.69009,                0.47272,                 0.9543,               0.000218,               0.000218,               0.000218
                     48,                0.65847,                0.44154,                0.91789,                0.89619,                0.89031,                0.94751,                0.79056,                0.68435,                0.47901,                0.95249,              0.0001784,              0.0001784,              0.0001784
                     49,                0.64552,                0.42078,                 0.9112,                0.88937,                0.89687,                0.94697,                0.79135,                0.69381,                0.47224,                0.96629,              0.0001388,              0.0001388,              0.0001388
                     50,                0.65294,                0.42383,                0.91532,                0.88501,                0.89319,                  0.948,                0.79859,                0.67439,                0.46837,                0.95386,               9.92e-05,               9.92e-05,               9.92e-05
