                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.86232,                0.64935,                0.94822,                0.89184,                0.85033,                0.93752,                 0.7362,                0.67986,                 1.4542,                0.82135,               0.006535,               0.006535,               0.006535
                     38,                0.88747,                0.66626,                0.95803,                0.86061,                0.89503,                0.93518,                0.75106,                  0.649,                0.55565,                0.81228,               0.006436,               0.006436,               0.006436
                     39,                0.85116,                0.66552,                0.96305,                0.84617,                0.88132,                 0.9274,                0.73166,                0.67805,                 0.7332,                0.81767,               0.006337,               0.006337,               0.006337
                     40,                 0.8397,                0.64231,                0.94147,                0.85744,                0.87661,                0.92166,                0.72795,                0.65767,                0.67586,                0.81569,               0.006238,               0.006238,               0.006238
                     41,                0.82889,                0.62275,                0.93817,                0.84878,                0.89871,                0.93442,                 0.7538,                0.65726,                0.69579,                0.81127,               0.006139,               0.006139,               0.006139
                     42,                0.81917,                0.60464,                0.94012,                0.85299,                0.87845,                0.93883,                 0.7515,                0.65089,                0.74741,                0.81139,                0.00604,                0.00604,                0.00604
                     43,                0.83907,                0.62136,                0.95709,                0.83014,                0.90001,                0.93475,                0.74885,                0.66539,                0.72849,                0.82096,               0.005941,               0.005941,               0.005941
                     44,                0.82962,                0.61375,                0.94928,                0.89326,                0.86307,                0.93251,                0.74688,                0.65446,                0.65977,                0.81043,               0.005842,               0.005842,               0.005842
                     45,                0.81805,                0.61197,                0.93804,                0.86421,                 0.8674,                0.92836,                0.74516,                0.66426,                0.55963,                0.81618,               0.005743,               0.005743,               0.005743
                     46,                 0.8086,                0.58916,                0.93211,                 0.8978,                0.87109,                0.93992,                0.76239,                0.63244,                0.55374,                0.80363,               0.005644,               0.005644,               0.005644
                     47,                0.82123,                0.59217,                0.93952,                 0.9104,                0.84715,                0.93803,                0.75448,                0.65574,                0.52431,                0.80849,               0.005545,               0.005545,               0.005545
                     48,                0.81232,                0.60493,                0.94173,                0.84728,                0.89319,                0.93001,                0.75702,                0.63418,                0.61646,                0.79926,               0.005446,               0.005446,               0.005446
                     49,                0.81332,                0.59942,                0.93898,                0.90179,                0.84162,                0.93454,                0.76689,                0.62558,                0.57882,                0.79958,               0.005347,               0.005347,               0.005347
                     50,                0.81054,                0.58502,                0.93103,                0.91018,                0.83978,                0.92866,                0.74862,                0.64233,                 0.6213,                 0.8049,               0.005248,               0.005248,               0.005248
                     51,                0.80194,                0.59884,                0.94816,                0.89284,                0.85924,                0.93712,                0.74574,                0.66239,                0.58041,                0.81522,               0.005149,               0.005149,               0.005149
                     52,                0.80532,                0.59956,                  0.938,                0.90389,                0.86601,                0.93253,                0.75631,                0.62868,                0.61284,                0.80147,                0.00505,                0.00505,                0.00505
                     53,                0.80213,                0.57628,                 0.9234,                 0.8939,                0.86372,                0.93555,                0.75152,                0.64758,                0.77233,                0.81277,               0.004951,               0.004951,               0.004951
                     54,                0.77764,                0.56761,                 0.9287,                0.87088,                0.88582,                0.91819,                0.74074,                0.62835,                0.89566,                0.80691,               0.004852,               0.004852,               0.004852
                     55,                0.78305,                0.57291,                 0.9269,                 0.9016,                0.86062,                0.94643,                 0.7595,                0.63985,                0.63957,                 0.8035,               0.004753,               0.004753,               0.004753
                     56,                0.78492,                0.55465,                0.92554,                0.89355,                0.86556,                0.94471,                0.76771,                0.63406,                0.87619,                0.80548,               0.004654,               0.004654,               0.004654
                     57,                0.77725,                 0.5603,                0.92049,                0.87643,                0.87661,                0.93599,                0.76208,                0.62934,                0.96154,                0.80351,               0.004555,               0.004555,               0.004555
                     58,                0.78418,                0.54368,                0.93152,                0.90926,                0.86004,                0.93699,                 0.7689,                0.62131,                0.49987,                0.80182,               0.004456,               0.004456,               0.004456
                     59,                0.80848,                0.57691,                0.93114,                0.88029,                0.86674,                0.92727,                0.75542,                0.62931,                0.57053,                0.81146,               0.004357,               0.004357,               0.004357
                     60,                 0.7832,                0.57206,                0.94438,                0.86546,                0.87663,                0.92011,                0.73615,                  0.675,                0.70397,                0.82889,               0.004258,               0.004258,               0.004258
                     61,                0.75264,                0.55667,                0.89846,                0.89443,                0.86004,                0.91959,                0.75005,                0.62261,                 0.6903,                0.80243,               0.004159,               0.004159,               0.004159
                     62,                0.74801,                0.56282,                 0.9209,                 0.9161,                0.83057,                 0.9327,                0.76287,                0.62188,                0.57975,                 0.8051,                0.00406,                0.00406,                0.00406
                     63,                0.76998,                0.54578,                0.92778,                0.85032,                0.90055,                0.93099,                0.75667,                0.62192,                 0.5939,                0.79883,               0.003961,               0.003961,               0.003961
                     64,                0.75815,                0.53856,                0.92634,                0.89713,                0.86732,                0.92853,                0.76286,                0.61545,                0.54223,                0.79931,               0.003862,               0.003862,               0.003862
                     65,                0.73653,                0.53879,                 0.9083,                0.90458,                0.86924,                0.93293,                0.76256,                0.62464,                0.51812,                0.80673,               0.003763,               0.003763,               0.003763
                     66,                0.77683,                0.53067,                0.92847,                0.90421,                0.87661,                0.93904,                0.76501,                0.62178,                0.53753,                0.80191,               0.003664,               0.003664,               0.003664
