                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.99078,                  1.029,                0.99167,                0.70177,                0.63249,                0.70491,                0.51617,                0.95458,                 1.1116,                 1.0252,               0.006634,               0.006634,               0.006634
                     37,                0.98684,                 1.0182,                0.98576,                0.70684,                0.60358,                0.69641,                0.51169,                0.99778,                 1.1413,                 1.0317,               0.006535,               0.006535,               0.006535
                     38,                0.94406,                0.96299,                0.96777,                0.67485,                0.70573,                0.71324,                0.53213,                0.94864,                 1.0838,                 1.0194,               0.006436,               0.006436,               0.006436
                     39,                0.98665,                 1.0209,                0.99104,                0.69729,                0.67377,                 0.7206,                0.54483,                0.95696,                  1.071,                 1.0278,               0.006337,               0.006337,               0.006337
                     40,                0.96157,                0.95852,                0.97019,                0.75543,                 0.6285,                0.73201,                 0.5482,                0.95542,                 1.0882,                  1.008,               0.006238,               0.006238,               0.006238
                     41,                0.95879,                0.97804,                0.97388,                0.71049,                0.66045,                0.71284,                0.52512,                 1.0123,                 1.3273,                 1.0461,               0.006139,               0.006139,               0.006139
                     42,                 0.9399,                0.98438,                0.96474,                0.74667,                0.66178,                0.72861,                0.54597,                0.94383,                 1.0508,                 1.0143,                0.00604,                0.00604,                0.00604
                     43,                0.95685,                0.96658,                0.97265,                0.68095,                0.68176,                0.69354,                0.51658,                0.94473,                 1.0801,                 1.0168,               0.005941,               0.005941,               0.005941
                     44,                0.93759,                 0.9389,                0.97224,                0.74894,                0.63554,                0.71585,                0.53296,                0.92602,                 1.0114,                 1.0097,               0.005842,               0.005842,               0.005842
                     45,                0.91415,                 1.1775,                0.95183,                0.71775,                0.62642,                0.70842,                0.53363,                0.90233,                 1.0497,                 1.0051,               0.005743,               0.005743,               0.005743
                     46,                0.93521,                 1.1145,                 0.9516,                0.67569,                0.69241,                0.71005,                0.53515,                0.89639,                 1.1716,                0.99613,               0.005644,               0.005644,               0.005644
                     47,                0.96296,                0.94456,                0.97066,                0.76071,                0.63915,                0.73235,                 0.5542,                0.91851,                 1.0597,                0.99855,               0.005545,               0.005545,               0.005545
                     48,                0.95088,                 0.9389,                0.98094,                0.73508,                 0.6751,                0.74186,                0.55564,                0.93136,                 1.0671,                 1.0113,               0.005446,               0.005446,               0.005446
                     49,                0.92754,                0.91728,                0.96608,                0.73309,                0.66445,                0.72906,                0.54566,                0.97514,                 1.0555,                 1.0365,               0.005347,               0.005347,               0.005347
                     50,                0.93317,                0.93014,                0.96191,                0.73593,                0.68442,                0.74414,                0.56419,                0.93233,                 1.0166,                 1.0031,               0.005248,               0.005248,               0.005248
                     51,                0.92579,                0.87123,                0.95874,                0.72253,                0.66178,                0.73679,                0.56056,                 0.9351,                 1.0086,                  1.008,               0.005149,               0.005149,               0.005149
                     52,                0.91563,                0.86391,                0.95694,                0.70336,                0.70972,                0.73957,                0.55671,                0.93636,                 1.1037,                 1.0117,                0.00505,                0.00505,                0.00505
                     53,                0.91855,                0.87614,                0.95525,                 0.7298,                0.69108,                0.75709,                0.57551,                 0.9204,                 1.0214,                 1.0023,               0.004951,               0.004951,               0.004951
                     54,                0.88714,                0.84704,                0.95016,                0.71951,                0.68975,                0.74566,                0.56546,                0.91262,                 1.0416,                0.99378,               0.004852,               0.004852,               0.004852
                     55,                0.91062,                0.88649,                0.95632,                0.71062,                 0.6736,                0.73599,                0.55575,                  0.945,                  1.002,                 1.0039,               0.004753,               0.004753,               0.004753
                     56,                0.88675,                0.82838,                0.95398,                 0.6934,                0.72576,                0.75422,                0.57171,                0.89152,                 1.0291,                0.99124,               0.004654,               0.004654,               0.004654
                     57,                0.88069,                0.92399,                0.94776,                0.78268,                0.64447,                0.74447,                0.57421,                0.88624,                 0.9948,                0.98796,               0.004555,               0.004555,               0.004555
                     58,                0.88376,                0.87081,                0.94214,                0.70827,                0.65379,                0.72593,                0.54857,                0.89851,                 1.0536,                 1.0019,               0.004456,               0.004456,               0.004456
                     59,                0.89556,                0.81174,                0.95066,                0.69855,                0.67885,                 0.7278,                 0.5449,                0.99375,                 1.0925,                 1.0409,               0.004357,               0.004357,               0.004357
                     60,                0.89713,                0.83238,                0.95568,                0.69127,                 0.6751,                0.72575,                0.55201,                0.95265,                 1.0611,                 1.0155,               0.004258,               0.004258,               0.004258
                     61,                0.91497,                0.91043,                0.96218,                0.76387,                0.66765,                 0.7434,                0.57414,                0.88463,                0.95459,                0.99905,               0.004159,               0.004159,               0.004159
                     62,                0.88656,                0.82582,                 0.9513,                 0.7678,                0.64722,                0.73261,                0.56157,                0.88189,                0.99695,                0.99543,                0.00406,                0.00406,                0.00406
                     63,                0.86135,                0.79434,                0.93797,                0.73909,                0.68651,                0.74865,                0.57425,                0.90903,                 1.0097,                0.99483,               0.003961,               0.003961,               0.003961
                     64,                0.89192,                0.81983,                 0.9455,                 0.8021,                0.64763,                0.75723,                0.58507,                0.91588,                0.95942,                0.99793,               0.003862,               0.003862,               0.003862
                     65,                0.87524,                0.82897,                0.95058,                0.72971,                 0.6964,                0.74334,                 0.5664,                0.91618,                 1.0156,                 1.0025,               0.003763,               0.003763,               0.003763
                     66,                0.89958,                0.85554,                0.94887,                0.76184,                0.66022,                0.74245,                0.57387,                0.89649,                 1.0567,                0.98816,               0.003664,               0.003664,               0.003664
                     67,                0.88015,                0.79668,                0.94509,                0.71496,                0.72836,                0.76765,                0.58834,                0.90003,                0.96411,                0.99017,               0.003565,               0.003565,               0.003565
                     68,                 0.8683,                 0.8048,                0.94001,                0.72634,                0.71372,                0.76732,                0.58888,                0.89633,                0.93932,                0.99586,               0.003466,               0.003466,               0.003466
                     69,                0.85329,                0.78591,                0.93809,                0.75044,                0.68869,                0.74521,                0.56757,                  0.932,                0.97353,                 1.0027,               0.003367,               0.003367,               0.003367
                     70,                 0.8266,                0.88636,                0.91164,                0.74986,                0.67643,                0.75746,                0.58368,                0.90852,                0.97792,                  1.004,               0.003268,               0.003268,               0.003268
                     71,                0.81974,                 1.1862,                0.91056,                0.75995,                0.68291,                0.76303,                0.59143,                0.90378,                0.97682,                0.97902,               0.003169,               0.003169,               0.003169
