                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.96556,                 1.0359,                 1.0002,                0.67229,                0.70439,                0.72595,                0.54837,                  0.905,                 1.0933,                 1.0261,              0.0006932,              0.0006932,              0.0006932
                     36,                0.93678,                0.98588,                 0.9886,                0.77519,                0.66045,                 0.7723,                0.59327,                0.88305,                0.95371,                  1.022,              0.0006536,              0.0006536,              0.0006536
                     37,                0.93592,                0.95303,                0.98821,                0.68398,                0.70607,                0.74499,                0.57083,                 0.8994,                 1.0281,                 1.0244,               0.000614,               0.000614,               0.000614
                     38,                0.89405,                0.90144,                 0.9678,                0.71493,                0.68708,                 0.7274,                0.56065,                0.92377,                 1.1491,                 1.0285,              0.0005744,              0.0005744,              0.0005744
                     39,                0.93425,                0.94083,                0.98754,                0.68787,                0.72437,                0.75341,                0.57597,                0.91452,                0.99348,                 1.0333,              0.0005348,              0.0005348,              0.0005348
                     40,                0.89752,                0.88047,                0.96305,                0.73616,                0.68442,                0.76502,                0.58723,                0.91811,                0.93978,                 1.0353,              0.0004952,              0.0004952,              0.0004952
                     41,                0.88951,                0.91452,                0.98111,                0.72213,                0.71505,                0.76481,                0.58192,                0.92164,                0.98228,                  1.028,              0.0004556,              0.0004556,              0.0004556
                     42,                0.88091,                0.86591,                0.97907,                0.69039,                0.73502,                0.76391,                0.58921,                0.91173,                0.96017,                 1.0195,               0.000416,               0.000416,               0.000416
                     43,                0.87599,                 0.8489,                0.98511,                 0.7231,                 0.7257,                0.77982,                0.60355,                0.89446,                0.94157,                 1.0153,              0.0003764,              0.0003764,              0.0003764
                     44,                0.86848,                  0.821,                0.97704,                0.73409,                0.72418,                 0.7875,                0.60454,                0.90674,                 1.0075,                 1.0363,              0.0003368,              0.0003368,              0.0003368
                     45,                0.83789,                0.80792,                0.96889,                0.73493,                0.72437,                0.78882,                 0.6089,                0.88432,                0.91581,                 1.0117,              0.0002972,              0.0002972,              0.0002972
                     46,                0.80597,                  1.121,                0.93335,                0.75044,                0.70871,                0.78457,                 0.6086,                0.90023,                0.95001,                 1.0127,              0.0002576,              0.0002576,              0.0002576
                     47,                0.83322,                0.79156,                0.96291,                0.72419,                0.73635,                0.78996,                0.61496,                0.87097,                0.91474,                 1.0004,               0.000218,               0.000218,               0.000218
                     48,                0.82203,                0.77122,                0.96193,                0.77631,                0.67776,                0.79548,                0.61959,                0.86278,                0.91851,                0.99307,              0.0001784,              0.0001784,              0.0001784
                     49,                0.81705,                0.74822,                0.95957,                0.72986,                0.74471,                0.79692,                0.62128,                 0.8469,                0.92624,                0.99133,              0.0001388,              0.0001388,              0.0001388
                     50,                0.81074,                0.74832,                0.95419,                0.73353,                0.73103,                0.79582,                0.62192,                0.84689,                0.90882,                0.99429,               9.92e-05,               9.92e-05,               9.92e-05
