                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.83425,                 0.6833,                0.97283,                0.85401,                0.75027,                0.84917,                0.67724,                0.80077,                0.73209,                 1.0168,             0.00054478,             0.00054478,             0.00054478
                     37,                0.82242,                0.69065,                0.97337,                0.84202,                 0.7717,                0.85093,                0.68424,                0.80053,                0.72823,                 1.0121,             0.00051177,             0.00051177,             0.00051177
                     38,                0.80196,                 0.6547,                0.97216,                 0.8452,                0.76911,                0.85873,                 0.6913,                0.79378,                 0.7092,                 1.0092,             0.00047876,             0.00047876,             0.00047876
                     39,                0.80656,                0.64145,                0.96068,                0.83236,                0.76757,                0.84601,                0.67806,                0.78924,                0.72051,                  1.011,             0.00044576,             0.00044576,             0.00044576
                     40,                0.78437,                0.62813,                0.95083,                0.82003,                0.78672,                0.85055,                0.67838,                0.81781,                0.70129,                  1.027,             0.00041275,             0.00041275,             0.00041275
                     41,                0.79235,                0.64535,                0.97825,                0.83807,                0.76437,                0.85037,                0.67869,                0.79951,                0.69788,                 1.0187,             0.00037974,             0.00037974,             0.00037974
                     42,                0.74037,                0.58951,                0.94959,                0.82087,                0.78672,                0.85425,                0.68555,                0.78961,                0.70622,                 1.0073,             0.00034674,             0.00034674,             0.00034674
                     43,                0.73813,                0.57034,                0.94244,                0.81763,                0.79103,                0.85583,                0.68409,                0.79969,                0.69834,                 1.0205,             0.00031373,             0.00031373,             0.00031373
                     44,                0.74113,                0.56716,                0.95566,                0.83004,                0.79094,                0.85599,                0.68604,                0.80195,                0.68942,                 1.0266,             0.00028072,             0.00028072,             0.00028072
                     45,                 0.7361,                0.55635,                0.94652,                  0.815,                0.80448,                0.86081,                0.69286,                0.80319,                0.69069,                 1.0222,             0.00024772,             0.00024772,             0.00024772
                     46,                0.73079,                0.57437,                0.95381,                0.83817,                0.78385,                0.85848,                0.69609,                 0.7794,                0.67954,                   1.01,             0.00021471,             0.00021471,             0.00021471
                     47,                0.71464,                0.55022,                0.94256,                0.83922,                0.78833,                0.86004,                0.69687,                0.78195,                0.68048,                 1.0071,              0.0001817,              0.0001817,              0.0001817
                     48,                0.70358,                0.51605,                0.93094,                0.84117,                0.78275,                0.86158,                0.69852,                0.78578,                0.68451,                 1.0117,              0.0001487,              0.0001487,              0.0001487
                     49,                0.69068,                0.48953,                0.93083,                0.82495,                0.79585,                0.85939,                0.70149,                 0.7773,                0.68775,                 1.0089,             0.00011569,             0.00011569,             0.00011569
                     50,                0.68931,                0.51129,                0.93122,                0.83489,                0.79205,                0.86104,                0.70224,                0.77336,                0.68193,                 1.0035,             8.2683e-05,             8.2683e-05,             8.2683e-05
