                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.94462,                0.72946,                0.95825,                0.85701,                0.86004,                0.92359,                0.71954,                0.71041,                0.63598,                0.80562,              0.0016436,              0.0016436,              0.0016436
                     21,                0.92962,                0.77137,                0.95644,                 0.8586,                0.83794,                0.88711,                0.68426,                0.71437,                  1.111,                0.80702,              0.0016238,              0.0016238,              0.0016238
                     22,                0.90876,                0.73295,                0.94071,                0.83125,                0.75296,                0.85039,                0.67091,                0.68249,                 2.7468,                0.79421,               0.001604,               0.001604,               0.001604
                     23,                0.90454,                0.70359,                0.95216,                0.88269,                0.83147,                0.92528,                0.72968,                0.70531,                0.64441,                0.80808,              0.0015842,              0.0015842,              0.0015842
                     24,                0.89134,                0.75367,                0.95121,                0.87025,                0.83993,                0.92453,                0.72674,                0.68636,                0.82034,                0.80461,              0.0015644,              0.0015644,              0.0015644
                     25,                0.91454,                0.73636,                0.95431,                0.84344,                0.86372,                0.91206,                0.72319,                0.67971,                 0.9778,                0.80275,              0.0015446,              0.0015446,              0.0015446
                     26,                0.89447,                0.69733,                0.94443,                 0.8457,                0.83425,                0.91461,                0.71855,                0.68003,                0.65938,                0.79781,              0.0015248,              0.0015248,              0.0015248
                     27,                 0.9031,                0.73139,                0.96075,                0.81991,                0.84162,                0.90219,                0.70198,                0.71728,                 1.7092,                0.81859,               0.001505,               0.001505,               0.001505
                     28,                0.88474,                0.71939,                0.95208,                0.84241,                0.85646,                0.91728,                0.72487,                0.68576,                 0.7973,                0.80805,              0.0014852,              0.0014852,              0.0014852
                     29,                0.88805,                0.71011,                0.95116,                0.85458,                0.86188,                0.92483,                0.70825,                0.75013,                0.59383,                0.82261,              0.0014654,              0.0014654,              0.0014654
                     30,                0.86627,                 0.6746,                0.94063,                 0.8726,                0.83978,                 0.9252,                0.72781,                0.68835,                 1.1141,                0.80153,              0.0014456,              0.0014456,              0.0014456
                     31,                0.85242,                0.66646,                0.93207,                0.82907,                 0.8895,                0.92333,                0.74181,                0.66277,                0.75092,                 0.7991,              0.0014258,              0.0014258,              0.0014258
                     32,                0.86145,                0.67146,                0.92621,                0.83874,                0.84293,                0.90578,                0.70847,                0.71108,                0.69883,                0.81392,               0.001406,               0.001406,               0.001406
                     33,                0.83741,                0.66302,                0.93521,                0.85289,                0.85451,                0.91701,                0.72385,                0.68068,                  1.237,                0.80072,              0.0013862,              0.0013862,              0.0013862
                     34,                0.85279,                0.87807,                0.91061,                0.91301,                0.79245,                0.92202,                0.73404,                0.67091,                0.99893,                0.79813,              0.0013664,              0.0013664,              0.0013664
                     35,                0.88792,                0.68401,                0.94099,                0.84582,                0.87897,                 0.9286,                0.75118,                0.63574,                 1.0336,                0.78714,              0.0013466,              0.0013466,              0.0013466
                     36,                0.83684,                0.63859,                0.92884,                0.86442,                0.85712,                0.92406,                0.74428,                0.65409,                0.66752,                0.78918,              0.0013268,              0.0013268,              0.0013268
                     37,                0.82834,                0.63491,                0.91986,                0.83204,                0.89687,                0.92973,                0.72625,                0.71265,                 1.1233,                0.81353,               0.001307,               0.001307,               0.001307
                     38,                0.88238,                0.69367,                0.93872,                0.85828,                0.87477,                0.93721,                0.74349,                0.67628,                0.62753,                 0.7939,              0.0012872,              0.0012872,              0.0012872
                     39,                0.85688,                0.67312,                0.94474,                0.86901,                0.85526,                0.93072,                0.74873,                0.65176,                0.93781,                0.78833,              0.0012674,              0.0012674,              0.0012674
                     40,                0.83573,                0.64478,                0.91936,                0.88658,                0.82058,                0.91653,                 0.7291,                   0.66,                 0.6605,                 0.7939,              0.0012476,              0.0012476,              0.0012476
                     41,                0.83271,                0.63013,                0.92536,                 0.8711,                 0.8463,                0.93003,                0.73548,                0.66845,                 1.0389,                0.80485,              0.0012278,              0.0012278,              0.0012278
                     42,                0.80903,                0.61176,                0.92249,                 0.8552,                0.87016,                0.91512,                0.74095,                0.64768,                0.88238,                0.79931,               0.001208,               0.001208,               0.001208
                     43,                0.84558,                0.64004,                0.93743,                0.85245,                0.88398,                 0.9282,                0.74765,                0.64684,                0.96194,                0.79098,              0.0011882,              0.0011882,              0.0011882
                     44,                0.82254,                0.61471,                0.93021,                0.88548,                0.85434,                0.92453,                0.73915,                0.64214,                0.95861,                0.78694,              0.0011684,              0.0011684,              0.0011684
                     45,                0.80724,                0.60994,                0.91551,                0.85853,                0.87175,                0.93782,                0.74271,                0.67311,                 1.5321,                0.79667,              0.0011486,              0.0011486,              0.0011486
                     46,                0.79699,                0.59753,                0.90944,                0.84864,                0.87109,                0.92731,                0.72506,                 0.6987,                0.63837,                0.81819,              0.0011288,              0.0011288,              0.0011288
                     47,                 0.7964,                0.60172,                0.91473,                0.86194,                0.87109,                0.93614,                0.74932,                0.65499,                0.74171,                0.79606,               0.001109,               0.001109,               0.001109
                     48,                0.83101,                0.62602,                0.92988,                0.84663,                 0.8361,                0.91819,                0.73435,                0.64795,                0.73925,                0.79372,              0.0010892,              0.0010892,              0.0010892
                     49,                0.82033,                 0.6116,                  0.925,                0.87937,                0.85917,                0.93673,                0.75084,                0.64241,                0.53293,                0.79098,              0.0010694,              0.0010694,              0.0010694
                     50,                0.78423,                0.58075,                0.91184,                0.85124,                0.89577,                0.93271,                0.76395,                0.61824,                 0.6933,                0.77993,              0.0010496,              0.0010496,              0.0010496
                     51,                0.80126,                0.59821,                0.93579,                0.86329,                0.89319,                0.93806,                0.75746,                0.65147,                0.52429,                0.79759,              0.0010298,              0.0010298,              0.0010298
                     52,                0.81066,                0.60495,                0.92396,                0.87033,                0.87763,                0.93376,                 0.7529,                0.65005,                 0.5457,                0.78906,                0.00101,                0.00101,                0.00101
                     53,                0.79174,                0.58663,                0.90636,                0.86484,                0.89319,                0.94404,                 0.7624,                0.63701,                0.61634,                0.78823,              0.0009902,              0.0009902,              0.0009902
                     54,                0.78734,                0.56674,                0.91101,                0.83141,                 0.8991,                0.94124,                0.76134,                0.63509,                0.71001,                0.79056,              0.0009704,              0.0009704,              0.0009704
                     55,                0.78979,                0.57307,                0.91203,                0.87195,                0.85273,                0.92595,                0.75227,                0.63423,                0.89325,                0.79077,              0.0009506,              0.0009506,              0.0009506
                     56,                0.77456,                0.55981,                0.91225,                0.88883,                0.86556,                0.93982,                0.75656,                0.63943,                0.59493,                0.79137,              0.0009308,              0.0009308,              0.0009308
                     57,                0.76921,                0.57908,                0.90533,                0.86608,                0.86942,                0.93374,                0.75828,                 0.6416,                0.85939,                0.79175,               0.000911,               0.000911,               0.000911
                     58,                0.79238,                 0.5594,                0.91482,                0.87979,                0.84918,                0.92735,                0.76063,                0.62886,                0.55183,                0.78846,              0.0008912,              0.0008912,              0.0008912
                     59,                 0.8031,                0.58982,                0.91876,                0.90149,                0.85083,                0.92836,                0.75701,                0.63214,                 0.5313,                0.78837,              0.0008714,              0.0008714,              0.0008714
                     60,                  0.785,                0.58585,                0.92509,                0.88847,                0.85094,                0.92387,                0.75037,                0.62858,                 1.1817,                0.79167,              0.0008516,              0.0008516,              0.0008516
                     61,                0.74919,                0.54728,                 0.8842,                0.86762,                0.87845,                 0.9249,                0.75602,                0.62387,                 0.5792,                0.78639,              0.0008318,              0.0008318,              0.0008318
                     62,                 0.7599,                 0.5687,                0.90375,                0.86512,                0.88592,                0.93836,                0.76544,                0.61597,                  1.023,                0.77766,               0.000812,               0.000812,               0.000812
                     63,                0.75689,                0.55068,                0.90636,                0.85553,                0.88339,                0.92739,                0.75754,                0.62254,                 1.3171,                0.78412,              0.0007922,              0.0007922,              0.0007922
                     64,                0.76897,                0.54096,                0.91203,                0.86975,                 0.8608,                0.92488,                0.76049,                0.60018,                0.66215,                0.77778,              0.0007724,              0.0007724,              0.0007724
                     65,                0.74187,                0.54755,                0.89491,                0.85975,                0.89185,                0.93094,                0.76089,                0.61473,                0.51712,                0.78558,              0.0007526,              0.0007526,              0.0007526
                     66,                0.78053,                0.54829,                0.91259,                 0.8892,                0.84246,                0.93052,                0.75995,                0.61233,                0.80136,                0.78329,              0.0007328,              0.0007328,              0.0007328
                     67,                0.74492,                0.52753,                0.90746,                0.88329,                0.87806,                0.93651,                0.76775,                0.60441,                0.59433,                0.77724,               0.000713,               0.000713,               0.000713
                     68,                0.73769,                0.52669,                0.89286,                0.88999,                 0.8641,                0.94003,                0.77094,                0.60699,                0.50597,                0.77758,              0.0006932,              0.0006932,              0.0006932
                     69,                0.74357,                 0.5281,                0.90229,                0.86057,                0.89134,                0.93659,                0.76913,                0.60021,                0.66314,                0.77773,              0.0006734,              0.0006734,              0.0006734
                     70,                  0.734,                0.51545,                 0.8926,                0.88706,                0.86786,                0.92982,                0.75619,                0.61853,                0.58043,                0.78985,              0.0006536,              0.0006536,              0.0006536
                     71,                0.74595,                0.51736,                0.90148,                 0.9092,                0.84826,                 0.9293,                0.75683,                0.62469,                 0.7236,                0.79065,              0.0006338,              0.0006338,              0.0006338
                     72,                0.74629,                0.71872,                0.89266,                0.87638,                0.88776,                 0.9341,                0.76712,                0.61041,                 1.2169,                0.78673,               0.000614,               0.000614,               0.000614
                     73,                0.72182,                0.51846,                0.89024,                0.87374,                0.87934,                0.92778,                0.75714,                0.62412,                0.92549,                0.78821,              0.0005942,              0.0005942,              0.0005942
                     74,                0.71164,                0.50388,                0.89244,                0.85561,                0.89488,                0.93526,                0.77098,                0.60034,                0.55324,                0.77855,              0.0005744,              0.0005744,              0.0005744
                     75,                0.72408,                0.51806,                0.90273,                0.87944,                0.85974,                0.93694,                0.77061,                0.60805,                0.66566,                0.77996,              0.0005546,              0.0005546,              0.0005546
                     76,                0.73058,                0.50104,                0.89657,                0.86288,                0.88582,                0.93951,                0.76888,                0.60454,                 1.5109,                0.78133,              0.0005348,              0.0005348,              0.0005348
                     77,                0.71718,                0.51309,                 0.8826,                0.89888,                0.85127,                0.93625,                0.76291,                 0.6116,                0.97053,                0.78558,               0.000515,               0.000515,               0.000515
                     78,                0.71056,                0.51556,                0.89641,                0.89034,                0.85231,                0.93538,                0.76291,                0.61182,                0.66456,                0.78421,              0.0004952,              0.0004952,              0.0004952
                     79,                0.73037,                  0.516,                0.89578,                0.90775,                0.85176,                0.93801,                0.77095,                0.60477,                0.49649,                0.78362,              0.0004754,              0.0004754,              0.0004754
                     80,                0.71505,                0.48791,                0.89238,                0.88096,                0.88398,                0.93074,                0.75497,                0.61688,                 1.0491,                0.78341,              0.0004556,              0.0004556,              0.0004556
                     81,                0.70697,                0.49264,                0.89002,                0.87256,                0.88582,                0.93644,                0.76932,                0.61731,                 1.1103,                0.78755,              0.0004358,              0.0004358,              0.0004358
                     82,                0.71627,                0.50685,                0.89911,                0.87312,                0.88714,                0.93978,                0.78011,                0.59636,                 0.7594,                 0.7765,               0.000416,               0.000416,               0.000416
                     83,                 0.7013,                0.48658,                0.89467,                 0.8802,                0.88766,                 0.9385,                0.76779,                0.60532,                 1.0222,                0.77788,              0.0003962,              0.0003962,              0.0003962
                     84,                 0.7114,                0.48356,                0.88845,                0.86535,                0.91136,                0.94473,                0.77524,                0.60561,                0.49614,                0.77827,              0.0003764,              0.0003764,              0.0003764
                     85,                0.71469,                0.48427,                0.89279,                0.91058,                0.86271,                0.94105,                0.77274,                0.59631,                0.82124,                0.77318,              0.0003566,              0.0003566,              0.0003566
                     86,                0.68913,                0.46591,                0.88275,                0.88214,                0.89319,                 0.9434,                0.77456,                0.59511,                0.61628,                0.77885,              0.0003368,              0.0003368,              0.0003368
                     87,                0.69516,                 0.4704,                0.89373,                0.89709,                0.88293,                0.94344,                0.77725,                0.59672,                0.87002,                0.77531,               0.000317,               0.000317,               0.000317
                     88,                 0.7258,                0.50429,                0.92208,                0.89461,                0.88766,                0.95043,                0.78363,                0.59443,                0.78688,                0.77561,              0.0002972,              0.0002972,              0.0002972
                     89,                0.67887,                0.46041,                0.88405,                0.89863,                0.87293,                 0.9484,                0.78551,                0.59118,                0.52205,                0.77499,              0.0002774,              0.0002774,              0.0002774
                     90,                0.69386,                0.46892,                0.89102,                0.89972,                0.86556,                 0.9465,                0.77762,                0.60234,                0.91972,                0.77645,              0.0002576,              0.0002576,              0.0002576
                     91,                0.67319,                0.45637,                 0.8946,                0.86082,                0.90976,                0.94469,                0.77694,                0.59514,                0.84235,                0.77116,              0.0002378,              0.0002378,              0.0002378
                     92,                0.66108,                0.43406,                0.88832,                0.87624,                0.88582,                0.94499,                 0.7832,                0.58232,                0.67317,                0.76584,               0.000218,               0.000218,               0.000218
                     93,                0.64426,                0.41151,                0.88178,                0.87119,                0.89319,                0.94566,                0.78522,                0.58352,                 1.0353,                0.76722,              0.0001982,              0.0001982,              0.0001982
                     94,                0.64365,                0.42307,                0.87713,                0.88912,                0.88605,                0.94721,                 0.7839,                0.58755,                0.96663,                0.77343,              0.0001784,              0.0001784,              0.0001784
                     95,                0.67101,                0.41694,                0.91642,                0.87915,                 0.8976,                0.94645,                0.78857,                0.58286,                0.79815,                0.77143,              0.0001586,              0.0001586,              0.0001586
                     96,                0.64702,                0.42226,                0.87909,                0.88356,                0.90608,                0.94967,                0.78838,                 0.5874,                0.79591,                0.77454,              0.0001388,              0.0001388,              0.0001388
                     97,                0.62489,                0.40631,                0.87987,                0.87941,                0.90424,                0.94704,                0.78498,                0.58175,                 0.9067,                 0.7747,               0.000119,               0.000119,               0.000119
                     98,                 0.6496,                0.41468,                0.89596,                 0.8689,                0.90608,                0.94759,                 0.7879,                0.58878,                 1.1518,                0.78029,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.61803,                0.38759,                 0.8759,                 0.8698,                0.91042,                0.94663,                0.78682,                0.59336,                 1.0452,                0.78302,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.62799,                0.38164,                0.87845,                0.87836,                0.90608,                0.94903,                0.78979,                0.57958,                 1.0321,                0.77533,               5.96e-05,               5.96e-05,               5.96e-05
