                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.89471,                0.84067,                0.95199,                0.80295,                0.75311,                0.82287,                 0.6582,                0.90557,                 1.1372,                 1.0746,             0.00057778,             0.00057778,             0.00057778
                     36,                0.89738,                0.84814,                0.95642,                 0.7893,                0.77872,                0.82985,                0.65474,                0.99865,                 1.2713,                 1.1434,             0.00054478,             0.00054478,             0.00054478
                     37,                 0.8843,                0.84914,                0.95498,                0.75328,                0.77694,                0.82993,                0.66535,                0.95669,                 1.2114,                 1.1141,             0.00051177,             0.00051177,             0.00051177
                     38,                0.86536,                0.80387,                0.94729,                0.81075,                0.76262,                0.83401,                0.66806,                 1.0426,                 1.1981,                 1.2001,             0.00047876,             0.00047876,             0.00047876
                     39,                0.88357,                0.79918,                 0.9437,                0.77425,                0.77189,                 0.8273,                0.66114,                0.96476,                 1.2141,                 1.1475,             0.00044576,             0.00044576,             0.00044576
                     40,                0.85989,                0.77383,                 0.9396,                0.79968,                0.76385,                0.83408,                0.66996,                 0.9078,                 1.1662,                 1.1132,             0.00041275,             0.00041275,             0.00041275
                     41,                0.83671,                0.78282,                0.94293,                 0.7662,                0.77421,                0.83073,                0.66553,                0.94859,                 1.2719,                  1.115,             0.00037974,             0.00037974,             0.00037974
                     42,                0.81444,                0.73076,                0.93043,                0.79443,                0.77162,                0.83642,                0.67454,                0.90618,                 1.2526,                 1.0905,             0.00034674,             0.00034674,             0.00034674
                     43,                0.80845,                0.71833,                0.92421,                0.79655,                0.75394,                 0.8344,                0.66746,                0.93409,                 1.1676,                 1.1139,             0.00031373,             0.00031373,             0.00031373
                     44,                0.80836,                0.70329,                0.93431,                0.80467,                 0.7594,                0.84126,                0.67381,                0.93545,                 1.0904,                 1.1184,             0.00028072,             0.00028072,             0.00028072
                     45,                0.80311,                0.69175,                 0.9308,                0.80025,                0.77402,                0.84135,                0.67893,                0.97994,                 1.1885,                 1.1336,             0.00024772,             0.00024772,             0.00024772
                     46,                0.80227,                0.72258,                0.93516,                0.82881,                 0.7493,                0.84439,                0.68028,                0.92051,                 1.1762,                  1.106,             0.00021471,             0.00021471,             0.00021471
                     47,                0.78978,                0.69884,                0.92762,                0.82347,                0.76275,                0.84589,                0.68233,                 0.9324,                 1.1734,                 1.1138,              0.0001817,              0.0001817,              0.0001817
                     48,                 0.7764,                0.65873,                0.91651,                0.80606,                0.77816,                 0.8477,                0.68435,                0.91588,                 1.1905,                 1.1026,              0.0001487,              0.0001487,              0.0001487
                     49,                0.77076,                0.64135,                0.91521,                0.80822,                 0.7838,                0.84801,                0.68876,                0.91781,                 1.1276,                 1.1128,             0.00011569,             0.00011569,             0.00011569
                     50,                0.76511,                0.65721,                0.91723,                0.82965,                0.75958,                0.84939,                0.68735,                0.92286,                 1.1332,                  1.116,             8.2683e-05,             8.2683e-05,             8.2683e-05
