                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.4825,                 1.1539,                 1.1523,                0.66364,                0.66264,                0.65815,                0.35778,                 1.5811,                 1.2702,                 1.2797,             0.00057778,             0.00057778,             0.00057778
                     36,                  1.474,                 1.1694,                 1.1692,                0.68191,                0.66609,                0.66411,                 0.3613,                 1.5927,                 1.2545,                 1.2812,             0.00054478,             0.00054478,             0.00054478
                     37,                 1.4767,                 1.1378,                 1.1524,                0.68793,                0.65556,                0.65777,                0.35369,                  1.592,                 1.2834,                 1.2719,             0.00051177,             0.00051177,             0.00051177
                     38,                 1.4619,                 1.1218,                  1.152,                0.69689,                0.64597,                0.65935,                0.35149,                 1.6045,                 1.2771,                 1.2915,             0.00047876,             0.00047876,             0.00047876
                     39,                 1.4487,                 1.1021,                 1.1469,                0.66213,                0.66319,                0.66456,                0.36214,                 1.5897,                 1.2687,                 1.2823,             0.00044576,             0.00044576,             0.00044576
                     40,                 1.4653,                  1.126,                  1.149,                 0.6584,                0.66022,                0.65052,                0.34595,                 1.5827,                  1.246,                 1.2727,             0.00041275,             0.00041275,             0.00041275
                     41,                 1.4453,                 1.0945,                 1.1615,                0.65785,                0.68224,                0.66918,                0.36035,                 1.5933,                 1.2414,                 1.2736,             0.00037974,             0.00037974,             0.00037974
                     42,                 1.4269,                 1.0611,                  1.159,                0.66975,                0.67389,                0.66494,                0.36231,                 1.5922,                 1.2444,                 1.2841,             0.00034674,             0.00034674,             0.00034674
                     43,                  1.429,                 1.0338,                 1.1547,                0.68598,                0.66654,                0.67385,                0.36453,                 1.5832,                 1.2257,                 1.2658,             0.00031373,             0.00031373,             0.00031373
                     44,                 1.4159,                 1.0134,                 1.1521,                0.69147,                0.67297,                 0.6809,                0.36909,                  1.582,                 1.2088,                 1.2705,             0.00028072,             0.00028072,             0.00028072
                     45,                 1.3989,                0.99777,                 1.1417,                0.67081,                0.66779,                0.66914,                0.36244,                 1.5807,                 1.2243,                 1.2688,             0.00024772,             0.00024772,             0.00024772
                     46,                 1.3844,                0.99097,                 1.1375,                0.70081,                 0.6598,                0.68056,                0.36467,                 1.5885,                 1.2147,                 1.2746,             0.00021471,             0.00021471,             0.00021471
                     47,                 1.3849,                0.98066,                 1.1468,                0.68407,                0.67162,                0.68179,                0.37025,                 1.5829,                 1.2105,                 1.2691,              0.0001817,              0.0001817,              0.0001817
                     48,                 1.3855,                0.97424,                 1.1293,                0.69446,                0.67577,                0.68771,                0.37275,                 1.5823,                 1.1979,                 1.2705,              0.0001487,              0.0001487,              0.0001487
                     49,                 1.3753,                0.96478,                 1.1408,                0.69239,                0.66611,                0.68173,                0.37157,                 1.5867,                 1.2038,                 1.2736,             0.00011569,             0.00011569,             0.00011569
                     50,                 1.3816,                0.95075,                 1.1313,                 0.6971,                0.66755,                0.68219,                0.37096,                 1.5868,                 1.1994,                 1.2729,             8.2683e-05,             8.2683e-05,             8.2683e-05
